customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5913-66742,Female,1,No,No,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),102.48,3894.24,No
9846-51071,Male,1,No,Yes,70,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,80.77,5653.9,No
4278-64304,Female,0,No,No,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.22,882.36,No
7591-42933,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.95,5127.3,No
9443-69405,Female,1,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,117.5,7050.0,No
9971-33671,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),50.56,2376.32,No
1304-92292,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,80.69,968.28,No
9457-34450,Female,0,No,Yes,53,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,96.87,5134.11,No
9178-37912,Male,0,Yes,Yes,33,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.91,2769.03,No
8656-45118,Female,0,Yes,No,28,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,112.25,3143.0,No
9728-90533,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),67.33,201.99,Yes
8106-84202,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),73.18,1902.68,No
1981-78454,Female,0,Yes,Yes,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.82,1286.28,No
4287-57746,Female,0,No,Yes,40,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,110.02,4400.8,No
8577-29365,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.23,3051.18,Yes
4938-29722,Female,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.84,8013.12,No
5919-67067,Female,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.21,1889.87,No
7721-51766,Male,0,No,Yes,2,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,45.35,90.7,No
2055-93090,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.46,2875.32,No
4335-64059,Female,1,No,No,34,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),86.05,2925.7,No
5373-47623,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.07,1345.47,Yes
3631-43612,Male,0,No,Yes,44,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),55.18,2427.92,No
4868-63197,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.01,148.02,Yes
4907-24884,Male,1,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.83,6833.97,Yes
3456-35154,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),116.2,1859.2,No
1453-42189,Male,1,No,No,20,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),52.8,1056.0,No
6087-70838,Female,0,No,No,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.02,2288.52,No
8952-83377,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),92.19,1475.04,No
8145-65314,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.34,5973.8,No
1606-36475,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),31.3,719.9,No
3610-45744,Female,0,No,Yes,42,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.95,3105.9,No
3235-13819,Female,0,No,Yes,37,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,96.33,3564.21,No
5233-46408,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),40.08,240.48,No
3883-94448,Male,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.82,2028.34,No
1691-73680,Male,0,No,No,22,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,40.38,888.36,Yes
1326-17251,Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.69,652.14,No
2375-51144,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.85,3387.2,No
5882-18333,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,36.92,627.64,No
7668-57636,Female,0,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),96.06,3650.28,No
2479-62021,Male,0,No,Yes,17,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,56.4,958.8,No
3302-40938,Female,1,No,Yes,37,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.62,3278.94,Yes
2833-84838,Female,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.34,1594.82,Yes
9196-25812,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.2,3292.8,No
9551-97060,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,108.13,6595.93,No
9605-43004,Male,0,No,Yes,49,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.7,4101.3,No
9133-21829,Male,1,Yes,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,43.58,2658.38,No
4900-88619,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),31.08,994.56,No
3003-51079,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),113.34,7140.42,No
6395-86588,Female,0,No,Yes,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.34,247.38,No
7388-40924,Male,1,No,Yes,22,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,93.41,2055.02,No
7928-38574,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,69.58,417.48,No
3363-24000,Female,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.01,2074.61,No
3869-38063,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,97.67,1367.38,Yes
5498-67602,Male,0,No,Yes,16,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,110.45,1767.2,No
7690-43332,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,32.15,96.45,No
1916-74272,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),26.71,240.39,No
9740-59113,Female,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.98,4934.06,No
2850-51482,Female,0,No,No,42,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.1,2944.2,No
9941-65545,Male,1,Yes,Yes,42,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),87.45,3672.9,No
8780-99487,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64.15,1475.45,No
5036-46403,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.24,183.72,Yes
3374-57578,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.97,49.97,Yes
8786-58200,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.29,5111.43,No
6049-12762,Female,1,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.98,2554.58,Yes
1570-96798,Female,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.72,275.16,Yes
1895-98027,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.94,3672.06,Yes
4926-43158,Male,1,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,104.75,7018.25,No
7302-50536,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,112.1,6165.5,No
6945-99816,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,110.06,440.24,Yes
2999-80111,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,80.12,2483.72,No
4872-67986,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),51.87,3423.42,No
7364-11031,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.72,3566.08,Yes
7438-43493,Male,1,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,85.25,2642.75,No
5929-21829,Male,0,No,Yes,63,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),91.2,5745.6,No
4857-48983,Male,0,No,No,66,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.13,2384.58,Yes
4446-31001,Female,0,Yes,Yes,31,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),119.79,3713.49,No
8190-92752,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,1445.25,Yes
6196-94466,Male,1,No,No,22,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),80.71,1775.62,No
7656-14440,Male,1,Yes,Yes,46,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.1,3362.6,No
5489-20498,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),79.1,4587.8,No
9055-71746,Male,0,No,No,61,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,73.38,4476.18,No
7765-53610,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,25.79,1186.34,No
7920-23159,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,119.59,119.59,No
3627-44205,Male,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,118.13,2953.25,No
9295-18698,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.44,4418.84,No
6764-65164,Male,0,No,Yes,14,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,40.83,571.62,No
9973-52830,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),38.29,1723.05,Yes
8426-13584,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,25.7,1002.3,No
1853-94066,Female,0,No,No,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,81.19,5358.54,No
4010-92595,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.82,2170.24,No
8264-94030,Male,0,No,Yes,58,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,61.63,3574.54,Yes
3229-10403,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.52,4061.12,No
7564-36224,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,107.29,643.74,No
6006-51120,Male,0,No,Yes,67,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,27.07,1813.69,Yes
2347-24526,Male,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.41,3720.5,No
3585-42716,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.1,3423.8,Yes
9460-95089,Male,1,No,No,3,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,117.07,351.21,Yes
3131-87858,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.97,469.85,No
7722-51864,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.81,1795.44,Yes
8397-72700,Male,0,Yes,Yes,54,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.68,5220.72,No
3187-44167,Female,1,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),119.71,4070.14,No
3842-87728,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,108.87,4245.93,No
6367-46935,Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),28.91,1387.68,No
4254-21062,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.48,3796.52,No
7791-58182,Male,0,Yes,Yes,34,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.65,3354.1,No
3980-61576,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.19,610.33,Yes
7182-84762,Male,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.7,1110.6,No
4677-12717,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.24,3656.8,No
1376-83207,Male,1,No,No,34,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),82.7,2811.8,No
4747-21662,Male,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.24,3123.24,Yes
8576-35987,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),59.2,4025.6,No
5289-32119,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,103.67,1451.38,No
1815-62564,Male,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,51.57,3558.33,No
8027-88694,Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.49,675.92,No
5262-29562,Female,1,Yes,Yes,15,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,107.34,1610.1,No
2459-58224,Female,0,No,Yes,59,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,82.18,4848.62,No
3787-84349,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.28,762.08,Yes
2922-11850,Female,1,Yes,Yes,20,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,23.53,470.6,Yes
9615-67037,Male,0,Yes,No,55,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.16,4848.8,No
8433-98291,Male,1,No,Yes,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.75,4311.0,No
9096-25533,Female,0,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.84,1411.76,No
4677-36626,Male,1,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),83.45,4840.1,No
4121-44891,Male,0,No,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,66.91,2542.58,No
5717-74771,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,42.43,42.43,No
7259-27065,Male,0,No,No,65,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,89.21,5798.65,No
8066-37080,Female,0,No,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,37.73,37.73,No
4531-47089,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.7,6522.0,No
4102-64831,Male,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.4,1385.0,No
3955-63546,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.98,599.8,Yes
3391-13771,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),41.6,2080.0,No
5754-44314,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),68.17,818.04,Yes
4858-90960,Female,0,Yes,No,32,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.05,2817.6,No
8388-42547,Female,1,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.28,1659.24,Yes
7056-86402,Male,0,No,No,26,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,90.18,2344.68,No
8506-21237,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.06,3446.52,No
1169-71457,Female,0,No,Yes,50,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.24,2862.0,Yes
3182-52368,Female,0,Yes,No,61,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,51.28,3128.08,No
7513-37815,Male,0,Yes,No,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.13,4351.33,No
7283-65481,Female,0,Yes,No,57,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),21.19,1207.83,No
5198-19575,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.59,183.18,No
2561-83007,Female,1,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.73,4321.1,No
1962-16830,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.77,2844.87,No
6453-40781,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.75,1627.25,No
8715-56439,Female,0,No,No,54,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,28.39,1533.06,No
1745-10702,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.21,3309.88,No
5155-76131,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),28.6,543.4,Yes
